date,adjusted_close,close,high,low,open,volume
2018-03-07 00:00:00+00:00,41.38935852050781,43.75749969482422,43.962501525878906,43.567501068115234,43.73500061035156,126814000
2018-03-08 00:00:00+00:00,41.84101867675781,44.23500061035156,44.27999877929688,43.76750183105469,43.869998931884766,95096400
2018-03-09 00:00:00+00:00,42.55988693237305,44.994998931884766,45.0,44.34749984741211,44.4900016784668,128740800
2018-03-12 00:00:00+00:00,42.97134017944336,45.43000030517578,45.59749984741211,45.0525016784668,45.0724983215332,128828400
2018-03-13 00:00:00+00:00,42.5575065612793,44.99250030517578,45.875,44.810001373291016,45.647499084472656,126774000
2018-03-14 00:00:00+00:00,42.19572448730469,44.61000061035156,45.130001068115234,44.45249938964844,45.08000183105469,117473600
2018-03-15 00:00:00+00:00,42.245384216308594,44.66249847412109,45.060001373291016,44.51750183105469,44.625,90975200
2018-03-16 00:00:00+00:00,42.09639739990234,44.505001068115234,44.77999877929688,44.40499877929688,44.66249847412109,157618800
2018-03-19 00:00:00+00:00,41.45320129394531,43.82500076293945,44.36750030517578,43.415000915527344,44.33000183105469,133787200
2018-03-20 00:00:00+00:00,41.43901443481445,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,78597600
2018-03-21 00:00:00+00:00,40.50023651123047,42.817501068115234,43.772499084472656,42.81499862670898,43.7599983215332,148219600
2018-03-22 00:00:00+00:00,39.92797470092773,42.212501525878906,43.16999816894531,42.150001525878906,42.5,165963200
2018-03-23 00:00:00+00:00,39.003379821777344,41.23500061035156,42.47999954223633,41.23500061035156,42.09749984741211,164115200
2018-03-26 00:00:00+00:00,40.85493469238281,43.192501068115234,43.275001525878906,41.61000061035156,42.01750183105469,150164800
2018-03-27 00:00:00+00:00,39.807373046875,42.084999084472656,43.78749847412109,41.72999954223633,43.41999816894531,163690400
2018-03-28 00:00:00+00:00,39.3675422668457,41.619998931884766,42.505001068115234,41.29750061035156,41.8125,166674000
2018-03-29 00:00:00+00:00,39.67494583129883,41.94499969482422,42.9375,41.72499847412109,41.95249938964844,153594000
2018-04-02 00:00:00+00:00,39.414825439453125,41.66999816894531,42.23500061035156,41.11750030517578,41.65999984741211,150347200
2018-04-03 00:00:00+00:00,39.81919479370117,42.09749984741211,42.1875,41.220001220703125,41.90999984741211,121112000
2018-04-04 00:00:00+00:00,40.58062744140625,42.90250015258789,43.00249862670898,41.192501068115234,41.220001220703125,138422000
2018-04-05 00:00:00+00:00,40.86201858520508,43.20000076293945,43.557498931884766,43.02000045776367,43.14500045776367,107732800
2018-04-06 00:00:00+00:00,39.81683349609375,42.095001220703125,43.119998931884766,42.04999923706055,42.74250030517578,140021200
2018-04-09 00:00:00+00:00,40.21173095703125,42.51250076293945,43.272499084472656,42.462501525878906,42.470001220703125,116070800
2018-04-10 00:00:00+00:00,40.96843719482422,43.3125,43.5,42.88249969482422,43.25,113634400
2018-04-11 00:00:00+00:00,40.77690124511719,43.11000061035156,43.47999954223633,42.92499923706055,43.057498931884766,89726400
2018-04-12 00:00:00+00:00,41.178897857666016,43.53499984741211,43.75,43.2599983215332,43.352500915527344,91557200
2018-04-13 00:00:00+00:00,41.31841278076172,43.682498931884766,43.959999084472656,43.462501525878906,43.69499969482422,100497200
2018-04-16 00:00:00+00:00,41.576168060302734,43.95500183105469,44.04750061035156,43.70750045776367,43.75749969482422,86313600
2018-04-17 00:00:00+00:00,42.14842987060547,44.560001373291016,44.73500061035156,44.102500915527344,44.122501373291016,106421600
2018-04-18 00:00:00+00:00,42.0538444519043,44.459999084472656,44.70500183105469,44.220001220703125,44.45249938964844,83018000
2018-04-19 00:00:00+00:00,40.86201858520508,43.20000076293945,43.84749984741211,43.165000915527344,43.43999862670898,139235200
2018-04-20 00:00:00+00:00,39.18782424926758,41.43000030517578,42.80500030517578,41.35749816894531,42.650001525878906,261964400
2018-04-23 00:00:00+00:00,39.07431411743164,41.310001373291016,41.72999954223633,41.022499084472656,41.70750045776367,146062000
2018-04-24 00:00:00+00:00,38.53044509887695,40.73500061035156,41.58250045776367,40.30500030517578,41.41749954223633,134768000
2018-04-25 00:00:00+00:00,38.69832611083984,40.91249847412109,41.35499954223633,40.602500915527344,40.65499877929688,113528400
2018-04-26 00:00:00+00:00,38.83312225341797,41.05500030517578,41.432498931884766,40.84249877929688,41.02999877929688,111852000
2018-04-27 00:00:00+00:00,38.38381576538086,40.58000183105469,41.08250045776367,40.157501220703125,41.0,142623200
2018-04-30 00:00:00+00:00,39.07904815673828,41.31499862670898,41.81499862670898,40.459999084472656,40.532501220703125,169709600
2018-05-01 00:00:00+00:00,39.987098693847656,42.275001525878906,42.29999923706055,41.317501068115234,41.602500915527344,214277600
2018-05-02 00:00:00+00:00,41.75352096557617,44.14250183105469,44.4375,43.45000076293945,43.807498931884766,266157600
2018-05-03 00:00:00+00:00,41.829193115234375,44.22249984741211,44.375,43.61000061035156,43.970001220703125,136272800
2018-05-04 00:00:00+00:00,43.47029495239258,45.95750045776367,46.0625,44.54249954223633,44.5625,224805200
2018-05-07 00:00:00+00:00,43.78480529785156,46.290000915527344,46.91749954223633,46.1875,46.29499816894531,169805600
2018-05-08 00:00:00+00:00,43.99526596069336,46.51250076293945,46.55500030517578,45.91749954223633,46.247501373291016,113611200
2018-05-09 00:00:00+00:00,44.3050422668457,46.84000015258789,46.84999847412109,46.30500030517578,46.63750076293945,92844800
2018-05-10 00:00:00+00:00,44.93877029418945,47.5099983215332,47.59249877929688,46.91249847412109,46.935001373291016,111957200
2018-05-11 00:00:00+00:00,44.76786422729492,47.147499084472656,47.51499938964844,46.86249923706055,47.372501373291016,104848800
2018-05-14 00:00:00+00:00,44.66340255737305,47.03749847412109,47.38249969482422,46.96500015258789,47.25249862670898,83115200
2018-05-15 00:00:00+00:00,44.25748825073242,46.61000061035156,46.76750183105469,46.275001525878906,46.69499969482422,94780800
2018-05-16 00:00:00+00:00,44.670528411865234,47.04499816894531,47.1150016784668,46.5,46.51750183105469,76732400
2018-05-17 00:00:00+00:00,44.38805389404297,46.747501373291016,47.227500915527344,46.59000015258789,47.0,69176000
2018-05-18 00:00:00+00:00,44.22662353515625,46.57749938964844,46.95249938964844,46.532501220703125,46.79750061035156,73190800
2018-05-21 00:00:00+00:00,44.53998565673828,46.907501220703125,47.317501068115234,46.727500915527344,47.0,73603200
2018-05-22 00:00:00+00:00,44.42840194702149,46.790000915527344,47.220001220703125,46.69499969482422,47.095001220703125,60962800
2018-05-23 00:00:00+00:00,44.71326446533203,47.09000015258789,47.125,46.43999862670898,46.587501525878906,80233600
2018-05-24 00:00:00+00:00,44.66340255737305,47.03749847412109,47.209999084472656,46.5525016784668,47.192501068115234,92936000
2018-05-25 00:00:00+00:00,44.76549530029297,47.14500045776367,47.41249847412109,46.91249847412109,47.057498931884766,69844000
2018-05-29 00:00:00+00:00,44.60406494140625,46.97499847412109,47.1875,46.71749877929688,46.900001525878906,90056400
2018-05-30 00:00:00+00:00,44.50911712646485,46.875,47.0,46.69499969482422,46.93000030517578,74762000
2018-05-31 00:00:00+00:00,44.359561920166016,46.71749877929688,47.057498931884766,46.53499984741211,46.80500030517578,109931200
2018-06-01 00:00:00+00:00,45.1595344543457,47.560001373291016,47.56499862670898,46.9375,46.997501373291016,93770000
2018-06-04 00:00:00+00:00,45.53696441650391,47.95750045776367,48.35499954223633,47.837501525878906,47.90999984741211,105064800
2018-06-05 00:00:00+00:00,45.88829040527344,48.32749938964844,48.48500061035156,48.09000015258789,48.26750183105469,86264000
2018-06-06 00:00:00+00:00,46.04733276367188,48.494998931884766,48.52000045776367,47.97999954223633,48.407501220703125,83734400
2018-06-07 00:00:00+00:00,45.92390823364258,48.3650016784668,48.54999923706055,48.084999084472656,48.53499984741211,85388800
2018-06-08 00:00:00+00:00,45.50611114501953,47.92499923706055,48.0,47.442501068115234,47.79249954223633,106627200
2018-06-11 00:00:00+00:00,45.39455032348633,47.807498931884766,47.99250030517578,47.5525016784668,47.837501525878906,73234000
2018-06-12 00:00:00+00:00,45.643798828125,48.06999969482422,48.15250015258789,47.78749847412109,47.84749984741211,67644400
2018-06-13 00:00:00+00:00,45.26871871948242,47.67499923706055,48.220001220703125,47.61000061035156,48.10499954223633,86553600
2018-06-14 00:00:00+00:00,45.29246520996094,47.70000076293945,47.89250183105469,47.55500030517578,47.88750076293945,86440400
2018-06-15 00:00:00+00:00,44.82720565795898,47.209999084472656,47.540000915527344,47.06499862670898,47.50749969482422,246876800
2018-06-18 00:00:00+00:00,44.803466796875,47.185001373291016,47.30500030517578,46.79999923706055,46.970001220703125,73939600
2018-06-19 00:00:00+00:00,44.07944488525391,46.42250061035156,46.58250045776367,45.86249923706055,46.28499984741211,134314000
2018-06-20 00:00:00+00:00,44.27172088623047,46.625,46.79999923706055,46.432498931884766,46.587501525878906,82514800
2018-06-21 00:00:00+00:00,44.02484130859375,46.3650016784668,47.087501525878906,46.23500061035156,46.8125,102847600
2018-06-22 00:00:00+00:00,43.89666748046875,46.22999954223633,46.53749847412109,46.17499923706055,46.52999877929688,108801600
2018-06-25 00:00:00+00:00,43.24386596679688,45.54249954223633,46.22999954223633,45.182498931884766,45.84999847412109,126652400
2018-06-26 00:00:00+00:00,43.78034591674805,46.10749816894531,46.63249969482422,45.6349983215332,45.747501373291016,98276800
2018-06-27 00:00:00+00:00,43.71625900268555,46.040000915527344,46.81999969482422,46.00749969482422,46.307498931884766,101141200
2018-06-28 00:00:00+00:00,44.03435516357422,46.375,46.5525016784668,45.95000076293945,46.025001525878906,69460800
2018-06-29 00:00:00+00:00,43.94176483154297,46.27750015258789,46.79750061035156,45.727500915527344,46.5724983215332,90950800
2018-07-02 00:00:00+00:00,44.43314743041992,46.79499816894531,46.82500076293945,45.85499954223633,45.95500183105469,70925200
2018-07-03 00:00:00+00:00,43.659278869628906,45.97999954223633,46.98749923706055,45.8849983215332,46.9474983215332,55819200
2018-07-05 00:00:00+00:00,44.01060485839844,46.34999847412109,46.602500915527344,46.06999969482422,46.31499862670898,66416800
2018-07-06 00:00:00+00:00,44.62067031860352,46.99250030517578,47.10749816894531,46.29999923706055,46.35499954223633,69940800
2018-07-09 00:00:00+00:00,45.24024963378906,47.64500045776367,47.66999816894531,47.32500076293945,47.375,79026400
2018-07-10 00:00:00+00:00,45.18565368652344,47.587501525878906,47.81999969482422,47.54499816894531,47.6775016784668,63756400
2018-07-11 00:00:00+00:00,44.59931182861328,46.970001220703125,47.44499969482422,46.90250015258789,47.125,75326000
2018-07-12 00:00:00+00:00,45.34705352783203,47.75749969482422,47.852500915527344,47.32749938964844,47.38249969482422,72164400
2018-07-13 00:00:00+00:00,45.41828536987305,47.83250045776367,47.959999084472656,47.72499847412109,47.77000045776367,50055600
2018-07-16 00:00:00+00:00,45.318580627441406,47.727500915527344,48.16249847412109,47.60499954223633,47.880001068115234,60172400
2018-07-17 00:00:00+00:00,45.4467658996582,47.86249923706055,47.96749877929688,47.29999923706055,47.4375,62138000
2018-07-18 00:00:00+00:00,45.1975212097168,47.59999847412109,47.95000076293945,47.48249816894531,47.94499969482422,65573600
2018-07-19 00:00:00+00:00,45.54884719848633,47.970001220703125,48.13750076293945,47.42250061035156,47.42250061035156,81147200
2018-07-20 00:00:00+00:00,45.44440078735352,47.86000061035156,48.10749816894531,47.54249954223633,47.94499969482422,82704800
2018-07-23 00:00:00+00:00,45.484745025634766,47.90250015258789,47.9900016784668,47.38999938964844,47.66999816894531,63957600
2018-07-24 00:00:00+00:00,45.814720153808594,48.25,48.415000915527344,48.01250076293945,48.11249923706055,74791600
2018-07-25 00:00:00+00:00,46.24673843383789,48.70500183105469,48.712501525878906,48.10749816894531,48.26499938964844,66839600
2018-07-26 00:00:00+00:00,46.10195159912109,48.5525016784668,48.9900016784668,48.40250015258789,48.65250015258789,76304000
2018-07-27 00:00:00+00:00,45.33519744873047,47.744998931884766,48.79750061035156,47.525001525878906,48.747501373291016,96096000
2018-07-30 00:00:00+00:00,45.08121109008789,47.477500915527344,48.04999923706055,47.26750183105469,47.97499847412109,84118000
2018-07-31 00:00:00+00:00,45.17139053344727,47.5724983215332,48.03499984741211,47.334999084472656,47.57500076293945,157492000
2018-08-01 00:00:00+00:00,47.83246612548828,50.375,50.43999862670898,49.32749938964844,49.782501220703125,271742800
2018-08-02 00:00:00+00:00,49.23063659667969,51.84749984741211,52.095001220703125,50.087501525878906,50.14500045776367,249616000
2018-08-03 00:00:00+00:00,49.37306213378906,51.997501373291016,52.185001373291016,51.369998931884766,51.75749969482422,133789600
2018-08-06 00:00:00+00:00,49.62943649291992,52.26750183105469,52.3125,51.76750183105469,52.0,101701600
2018-08-07 00:00:00+00:00,49.16416931152344,51.77750015258789,52.375,51.68999862670898,52.33000183105469,102349600
2018-08-08 00:00:00+00:00,49.1973991394043,51.8125,51.95249938964844,51.130001068115234,51.51250076293945,90102000
2018-08-09 00:00:00+00:00,49.5843391418457,52.220001220703125,52.44499969482422,51.79999923706055,52.38249969482422,93970400
2018-08-10 00:00:00+00:00,49.436641693115234,51.88249969482422,52.275001525878906,51.66749954223633,51.84000015258789,98444800
2018-08-13 00:00:00+00:00,49.75584030151367,52.21749877929688,52.73749923706055,51.92499923706055,52.32749938964844,103563600
2018-08-14 00:00:00+00:00,49.96548461914063,52.4375,52.63999938964844,52.06499862670898,52.540000915527344,82992000
2018-08-15 00:00:00+00:00,50.08221435546875,52.560001373291016,52.685001373291016,52.08250045776367,52.30500030517578,115230400
2018-08-16 00:00:00+00:00,50.8159065246582,53.33000183105469,53.45249938964844,52.86750030517578,52.9375,114001600
2018-08-17 00:00:00+00:00,51.83069610595703,54.39500045776367,54.48749923706055,53.290000915527344,53.36000061035156,141708000
2018-08-20 00:00:00+00:00,51.32568359375,53.8650016784668,54.79499816894531,53.77750015258789,54.525001525878906,121150800
2018-08-21 00:00:00+00:00,51.22563552856445,53.7599983215332,54.29750061035156,53.50749969482422,54.20000076293945,104639200
2018-08-22 00:00:00+00:00,51.22801208496094,53.76250076293945,54.09000015258789,53.459999084472656,53.525001525878906,76072400
2018-08-23 00:00:00+00:00,51.33283615112305,53.872501373291016,54.26250076293945,53.650001525878906,53.66249847412109,75532800
2018-08-24 00:00:00+00:00,51.49243927001953,54.040000915527344,54.22499847412109,53.77750015258789,54.150001525878906,73905600
2018-08-27 00:00:00+00:00,51.91645431518555,54.48500061035156,54.685001373291016,54.08250045776367,54.28749847412109,82100400
2018-08-28 00:00:00+00:00,52.33571243286133,54.92499923706055,55.1349983215332,54.72999954223633,54.75249862670898,91107200
2018-08-29 00:00:00+00:00,53.11705780029297,55.744998931884766,55.872501373291016,54.852500915527344,55.03749847412109,109019200
2018-08-30 00:00:00+00:00,53.60539627075195,56.25749969482422,57.06499862670898,55.59999847412109,55.8125,195175200
2018-08-31 00:00:00+00:00,54.22475814819336,56.907501220703125,57.21749877929688,56.5,56.62749862670898,173360400
2018-09-04 00:00:00+00:00,54.39865112304688,57.09000015258789,57.29499816894531,56.657501220703125,57.102500915527344,109560400
2018-09-05 00:00:00+00:00,54.04372787475586,56.71749877929688,57.41749954223633,56.275001525878906,57.247501373291016,133332000
2018-09-06 00:00:00+00:00,53.14564514160156,55.775001525878906,56.837501525878906,55.32500076293945,56.557498931884766,137160000
2018-09-07 00:00:00+00:00,52.71685791015625,55.32500076293945,56.34249877929688,55.1775016784668,55.462501525878906,150479200
2018-09-10 00:00:00+00:00,52.00936126708984,54.58250045776367,55.462501525878906,54.11750030517578,55.23749923706055,158066000
2018-09-11 00:00:00+00:00,53.324310302734375,55.962501525878906,56.07500076293945,54.13999938964844,54.50249862670898,142996000
2018-09-12 00:00:00+00:00,52.66207885742188,55.26750183105469,56.25,54.959999084472656,56.23500061035156,197114800
2018-09-13 00:00:00+00:00,53.93413162231445,56.602500915527344,57.087501525878906,55.64250183105469,55.880001068115234,166825600
2018-09-14 00:00:00+00:00,53.3219108581543,55.959999084472656,56.709999084472656,55.630001068115234,56.4375,127997200
2018-09-17 00:00:00+00:00,51.90217208862305,54.470001220703125,55.73749923706055,54.317501068115234,55.53749847412109,148780400
2018-09-18 00:00:00+00:00,51.9879264831543,54.560001373291016,55.462501525878906,54.27999877929688,54.4474983215332,126286800
2018-09-19 00:00:00+00:00,52.01888656616211,54.59249877929688,54.90499877929688,53.82500076293945,54.625,108495200
2018-09-20 00:00:00+00:00,52.41432189941406,55.00749969482422,55.56999969482422,54.78749847412109,55.060001373291016,106435200
2018-09-21 00:00:00+00:00,51.84975814819336,54.415000915527344,55.34000015258789,54.3224983215332,55.19499969482422,384986800
2018-09-24 00:00:00+00:00,52.59536361694336,55.1974983215332,55.31499862670898,54.157501220703125,54.20500183105469,110773600
2018-09-25 00:00:00+00:00,52.92886352539063,55.54750061035156,55.70500183105469,54.92499923706055,54.9375,98217600
2018-09-26 00:00:00+00:00,52.50722885131836,55.10499954223633,55.9375,54.93999862670898,55.25,95938800
2018-09-27 00:00:00+00:00,53.58633041381836,56.23749923706055,56.61000061035156,55.8849983215332,55.95500183105469,120724800
2018-09-28 00:00:00+00:00,53.77452087402344,56.435001373291016,56.459999084472656,56.005001068115234,56.1974983215332,91717600
2018-10-01 00:00:00+00:00,54.13661956787109,56.81499862670898,57.35499954223633,56.587501525878906,56.98749923706055,94403200
2018-10-02 00:00:00+00:00,54.61780548095703,57.31999969482422,57.5,56.657501220703125,56.8125,99152800
2018-10-03 00:00:00+00:00,55.28242874145508,58.01750183105469,58.36750030517578,57.44499969482422,57.51250076293945,114619200
2018-10-04 00:00:00+00:00,54.310523986816406,56.997501373291016,58.087501525878906,56.682498931884766,57.69499969482422,128168000
2018-10-05 00:00:00+00:00,53.42911529541016,56.0724983215332,57.102500915527344,55.14500045776367,56.9900016784668,134322000
2018-10-08 00:00:00+00:00,53.30525207519531,55.942501068115234,56.20000076293945,55.04999923706055,55.5525016784668,118655600
2018-10-09 00:00:00+00:00,54.04372787475586,56.71749877929688,56.817501068115234,55.5625,55.90999984741211,107564000
2018-10-10 00:00:00+00:00,51.54007339477539,54.09000015258789,56.587501525878906,54.01250076293945,56.3650016784668,167962400
2018-10-11 00:00:00+00:00,51.08509826660156,53.61249923706055,54.875,53.08000183105469,53.630001068115234,212497600
2018-10-12 00:00:00+00:00,52.9098014831543,55.52750015258789,55.720001220703125,54.209999084472656,55.10499954223633,161351600
2018-10-15 00:00:00+00:00,51.77828979492188,54.34000015258789,55.45750045776367,54.317501068115234,55.290000915527344,123164000
2018-10-16 00:00:00+00:00,52.919342041015625,55.53749847412109,55.747501373291016,54.18999862670898,54.73249816894531,116736000
2018-10-17 00:00:00+00:00,52.69067001342773,55.29750061035156,55.65999984741211,54.834999084472656,55.57500076293945,91541600
2018-10-18 00:00:00+00:00,51.4590950012207,54.005001068115234,54.935001373291016,53.25,54.46500015258789,130325200
2018-10-19 00:00:00+00:00,52.24281311035156,54.82749938964844,55.31499862670898,54.35749816894531,54.51499938964844,132314800
2018-10-22 00:00:00+00:00,52.56201171875,55.16249847412109,55.84000015258789,54.73500061035156,54.9474983215332,115168400
2018-10-23 00:00:00+00:00,53.05750274658203,55.682498931884766,55.8125,53.67499923706055,53.95750045776367,155071200
2018-10-24 00:00:00+00:00,51.23754501342773,53.772499084472656,56.057498931884766,53.6349983215332,55.650001525878906,163702000
2018-10-25 00:00:00+00:00,52.35953903198242,54.95000076293945,55.345001220703125,54.1875,54.4275016784668,119423200
2018-10-26 00:00:00+00:00,51.52579116821289,54.07500076293945,55.04750061035156,53.16749954223633,53.97499847412109,189033600
2018-10-29 00:00:00+00:00,50.55863571166992,53.060001373291016,54.92250061035156,51.522499084472656,54.79750061035156,183742000
2018-10-30 00:00:00+00:00,50.8111457824707,53.32500076293945,53.79499816894531,52.317501068115234,52.78749847412109,146640000
2018-10-31 00:00:00+00:00,52.13561630249024,54.71500015258789,55.11249923706055,54.15499877929688,54.220001220703125,153435600
2018-11-01 00:00:00+00:00,52.9360237121582,55.55500030517578,55.59000015258789,54.20249938964844,54.76250076293945,233292800
2018-11-02 00:00:00+00:00,49.42472839355469,51.869998931884766,53.41249847412109,51.35749816894531,52.38750076293945,365314800
2018-11-05 00:00:00+00:00,48.02165222167969,50.397499084472656,51.09749984741211,49.54249954223633,51.07500076293945,264654800
2018-11-06 00:00:00+00:00,48.54096221923828,50.942501068115234,51.18000030517578,50.42250061035156,50.47999954223633,127531600
2018-11-07 00:00:00+00:00,50.01312255859375,52.48749923706055,52.51499938964844,51.032501220703125,51.49250030517578,133697600
2018-11-08 00:00:00+00:00,49.83861541748047,52.122501373291016,52.52999877929688,51.6875,52.494998931884766,101450400
2018-11-09 00:00:00+00:00,48.87765121459961,51.11750030517578,51.50249862670898,50.5625,51.38750076293945,137463200
2018-11-12 00:00:00+00:00,46.41548538208008,48.54249954223633,49.962501525878906,48.4474983215332,49.75,204542000
2018-11-13 00:00:00+00:00,45.95174789428711,48.057498931884766,49.29499816894531,47.86249923706055,47.907501220703125,187531600
2018-11-14 00:00:00+00:00,44.653717041015625,46.70000076293945,48.619998931884766,46.48249816894531,48.47499847412109,243204000
2018-11-15 00:00:00+00:00,45.75573348999024,47.852500915527344,47.99250030517578,46.72499847412109,47.09749984741211,185915200
2018-11-16 00:00:00+00:00,46.26249313354492,48.38249969482422,48.74250030517578,47.3650016784668,47.625,147713200
2018-11-19 00:00:00+00:00,44.42902755737305,46.46500015258789,47.67499923706055,46.247501373291016,47.5,167701200
2018-11-20 00:00:00+00:00,42.30629348754883,44.244998931884766,45.36750030517578,43.87749862670898,44.59249877929688,271300800
2018-11-21 00:00:00+00:00,42.258487701416016,44.19499969482422,45.067501068115234,44.13750076293945,44.932498931884766,124496800
2018-11-23 00:00:00+00:00,41.18517303466797,43.0724983215332,44.150001525878906,43.025001525878906,43.73500061035156,94496000
2018-11-26 00:00:00+00:00,41.74214553833008,43.65499877929688,43.73749923706055,42.56499862670898,43.560001373291016,179994000
2018-11-27 00:00:00+00:00,41.65130615234375,43.560001373291016,43.692501068115234,42.720001220703125,42.87749862670898,165549600
2018-11-28 00:00:00+00:00,43.25291442871094,45.23500061035156,45.3224983215332,43.73249816894531,44.182498931884766,184250000
2018-11-29 00:00:00+00:00,42.9206428527832,44.88750076293945,45.70000076293945,44.42499923706055,45.665000915527344,167080000
2018-11-30 00:00:00+00:00,42.68877410888672,44.64500045776367,45.08250045776367,44.25749969482422,45.0724983215332,158126000
2018-12-03 00:00:00+00:00,44.18040466308594,46.20500183105469,46.23500061035156,45.3025016784668,46.1150016784668,163210000
2018-12-04 00:00:00+00:00,42.23697662353516,44.17250061035156,45.59749984741211,44.067501068115234,45.23749923706055,165377200
2018-12-06 00:00:00+00:00,41.766056060791016,43.68000030517578,43.69499969482422,42.60499954223633,42.93999862670898,172393600
